Time,ACCx_taR,ACCy_taR,ACCz_taR,GYRx_taR,GYRy_taR,GYRz_taR,ACCx_taL,ACCy_taL,ACCz_taL,GYRx_taL,GYRy_taL,GYRz_taL
0.084,9.110453846153847,-3.383553846153847,3.061276923076924,-0.0825307692307692,-0.0002461538461539,0.0031076923076921,8.170768421052632,-3.365,-3.678005263157895,-0.0324947368421053,-0.0275894736842106,0.0259526315789473
0.085,9.11060153846154,-3.38370153846154,3.0613507692307698,-0.0825323076923077,-0.0002584615384616,0.0030830769230767,8.170732330827068,-3.364928571428572,-3.677896992481204,-0.0324887218045113,-0.0275774436090226,0.0259556390977443
0.086,9.110749230769231,-3.383849230769232,3.061424615384616,-0.0825338461538461,-0.0002707692307693,0.0030584615384613,8.170696240601504,-3.364857142857143,-3.677788721804512,-0.0324827067669173,-0.0275654135338346,0.0259586466165413
0.087,9.110896923076924,-3.383996923076924,3.061498461538462,-0.0825353846153846,-0.000283076923077,0.0030338461538459,8.17066015037594,-3.3647857142857145,-3.67768045112782,-0.0324766917293233,-0.0275533834586466,0.0259616541353383
0.088,9.111044615384618,-3.3841446153846166,3.0615723076923085,-0.082536923076923,-0.0002953846153847,0.0030092307692305,8.170624060150377,-3.364714285714286,-3.677572180451128,-0.0324706766917293,-0.0275413533834587,0.0259646616541353
0.089,9.11119230769231,-3.384292307692309,3.0616461538461546,-0.0825384615384615,-0.0003076923076924,0.0029846153846151,8.170587969924812,-3.364642857142857,-3.6774639097744366,-0.0324646616541353,-0.0275293233082707,0.0259676691729323
0.09,9.111340000000002,-3.384440000000001,3.0617200000000007,-0.08254,-0.00032,0.0029599999999998,8.170551879699248,-3.364571428571429,-3.677355639097745,-0.0324586466165413,-0.0275172932330827,0.0259706766917293
0.091,9.111487692307694,-3.3845876923076936,3.0617938461538468,-0.0825415384615384,-0.0003323076923077,0.0029353846153844,8.170515789473685,-3.3645000000000005,-3.677247368421053,-0.0324526315789474,-0.0275052631578948,0.0259736842105262
0.092,9.111635384615386,-3.384735384615386,3.061867692307693,-0.0825430769230769,-0.0003446153846154,0.002910769230769,8.170479699248121,-3.364428571428572,-3.6771390977443614,-0.0324466165413534,-0.0274932330827068,0.0259766917293232
0.093,9.11178307692308,-3.384883076923078,3.061941538461539,-0.0825446153846154,-0.0003569230769231,0.0028861538461536,8.170443609022557,-3.3643571428571435,-3.6770308270676697,-0.0324406015037594,-0.0274812030075188,0.0259796992481202
0.094,9.11193076923077,-3.38503076923077,3.062015384615385,-0.0825461538461538,-0.0003692307692308,0.0028615384615382,8.170407518796994,-3.3642857142857148,-3.676922556390978,-0.0324345864661654,-0.0274691729323309,0.0259827067669172
0.095,9.112078461538465,-3.385178461538463,3.062089230769232,-0.0825476923076923,-0.0003815384615385,0.0028369230769228,8.170371428571428,-3.364214285714286,-3.6768142857142863,-0.0324285714285714,-0.0274571428571429,0.0259857142857142
0.096,9.112226153846157,-3.385326153846155,3.0621630769230777,-0.0825492307692307,-0.0003938461538462,0.0028123076923074,8.170335338345865,-3.3641428571428578,-3.6767060150375945,-0.0324225563909774,-0.0274451127819549,0.0259887218045112
0.097,9.112373846153847,-3.385473846153847,3.062236923076924,-0.0825507692307692,-0.0004061538461539,0.0027876923076921,8.170299248120301,-3.364071428571429,-3.676597744360903,-0.0324165413533835,-0.027433082706767,0.0259917293233082
0.098,9.11252153846154,-3.38562153846154,3.06231076923077,-0.0825523076923077,-0.0004184615384616,0.0027630769230767,8.170263157894738,-3.3640000000000003,-3.676489473684211,-0.0324105263157895,-0.027421052631579,0.0259947368421052
0.099,9.112669230769232,-3.385769230769232,3.062384615384616,-0.0825538461538461,-0.0004307692307693,0.0027384615384613,8.170227067669174,-3.363928571428572,-3.67638120300752,-0.0324045112781955,-0.027409022556391,0.0259977443609022
0.1,9.112816923076924,-3.385916923076924,3.062458461538462,-0.0825553846153846,-0.000443076923077,0.0027138461538459,8.17019097744361,-3.3638571428571438,-3.676272932330828,-0.0323984962406015,-0.027396992481203,0.0260007518796992
0.101,9.112964615384618,-3.386064615384617,3.062532307692309,-0.0825569230769231,-0.0004553846153847,0.0026892307692305,8.170154887218045,-3.3637857142857146,-3.676164661654136,-0.0323924812030075,-0.0273849624060151,0.0260037593984962
0.102,9.11311230769231,-3.386212307692309,3.062606153846154,-0.0825584615384615,-0.0004676923076924,0.0026646153846151,8.170118796992481,-3.3637142857142863,-3.676056390977444,-0.0323864661654135,-0.0273729323308271,0.0260067669172932
0.103,9.113260000000002,-3.386360000000001,3.0626800000000007,-0.08256,-0.0004800000000001,0.0026399999999997,8.170082706766918,-3.3636428571428576,-3.675948120300753,-0.0323804511278195,-0.0273609022556391,0.0260097744360902
0.104,9.113407692307694,-3.3865076923076938,3.062753846153847,-0.0825615384615384,-0.0004923076923077,0.0026153846153844,8.170046616541354,-3.363571428571429,-3.6758398496240607,-0.0323744360902256,-0.0273488721804512,0.0260127819548871
