Time,ACCx_taR,ACCy_taR,ACCz_taR,GYRx_taR,GYRy_taR,GYRz_taR,ACCx_taL,ACCy_taL,ACCz_taL,GYRx_taL,GYRy_taL,GYRz_taL
0.109,9.077175384615384,-4.625526153846154,-1.0933907692307692,-0.0821661538461538,-0.0011615384615384,0.0025646153846153,8.470704546935902,-1.3455,-4.2328977738959646,-0.0251997158165061,-0.0264002368195782,0.0233002368195782
0.11,9.07724923076923,-4.625747692307693,-1.0933184615384617,-0.0821676923076923,-0.001176923076923,0.0025707692307692,8.47070458865091,-1.3455,-4.232897753472992,-0.025199713209318,-0.0264002389922349,0.0233002389922349
0.111,9.077323076923076,-4.625969230769231,-1.0932461538461538,-0.0821692307692307,-0.0011923076923077,0.002576923076923,8.470704630365919,-1.3455,-4.232897733050018,-0.02519971060213,-0.0264002411648916,0.0233002411648916
0.112,9.077396923076922,-4.626190769230769,-1.093173846153846,-0.0821707692307692,-0.0012076923076923,0.0025830769230769,8.470704672080927,-1.3455,-4.232897712627046,-0.025199707994942,-0.0264002433375482,0.0233002433375482
0.113,9.077470769230768,-4.626412307692307,-1.0931015384615386,-0.0821723076923077,-0.0012230769230769,0.0025892307692307,8.470704713795936,-1.3455,-4.232897692204073,-0.025199705387754,-0.0264002455102049,0.0233002455102049
0.114,9.077544615384616,-4.626633846153847,-1.0930292307692309,-0.0821738461538461,-0.0012384615384615,0.0025953846153846,8.470704755510944,-1.3455,-4.2328976717811,-0.025199702780566,-0.0264002476828616,0.0233002476828616
0.115,9.077618461538462,-4.626855384615385,-1.0929569230769232,-0.0821753846153846,-0.0012538461538461,0.0026015384615384,8.470704797225952,-1.3455,-4.232897651358128,-0.025199700173378,-0.0264002498555183,0.0233002498555183
0.116,9.077692307692308,-4.627076923076923,-1.0928846153846157,-0.082176923076923,-0.0012692307692307,0.0026076923076923,8.47070483894096,-1.3455,-4.232897630935155,-0.0251996975661899,-0.026400252028175,0.023300252028175
0.117,9.077766153846154,-4.627298461538461,-1.0928123076923075,-0.0821784615384615,-0.0012846153846153,0.0026138461538461,8.470704880655969,-1.3455,-4.232897610512182,-0.0251996949590019,-0.0264002542008316,0.0233002542008316
0.118,9.07784,-4.62752,-1.09274,-0.08218,-0.0013,0.00262,8.470704922370977,-1.3455,-4.232897590089209,-0.0251996923518139,-0.0264002563734883,0.0233002563734883
0.119,9.077913846153846,-4.627741538461539,-1.0926676923076923,-0.0821815384615384,-0.0013153846153846,0.0026261538461538,8.470704964085986,-1.3455,-4.232897569666236,-0.0251996897446259,-0.026400258546145,0.023300258546145
0.12,9.077987692307692,-4.627963076923077,-1.0925953846153846,-0.0821830769230769,-0.0013307692307692,0.0026323076923076,8.470705005800994,-1.3455,-4.232897549243264,-0.0251996871374379,-0.0264002607188017,0.0233002607188017
0.121,9.078061538461538,-4.628184615384615,-1.092523076923077,-0.0821846153846153,-0.0013461538461538,0.0026384615384615,8.470705047516002,-1.3455,-4.232897528820291,-0.0251996845302499,-0.0264002628914584,0.0233002628914584
0.122,9.078135384615384,-4.628406153846154,-1.0924507692307692,-0.0821861538461538,-0.0013615384615384,0.0026446153846153,8.47070508923101,-1.3455,-4.232897508397318,-0.0251996819230618,-0.026400265064115,0.0233002650641151
