Time,Sensor ID,Accel X (m/s^2),Accel Y (m/s^2),Accel Z (m/s^2),Gyro X (rad/s),Gyro Y (rad/s),Gyro Z (rad/s)
0.111,1.0,9.134101526717558,-2.461932824427481,3.5257503816793894,-0.040754198473282446,-0.026877862595419848,0.02992900763358779
0.112,1.0,9.13421145038168,-2.4618961832061066,3.52567786259542,-0.040756488549618324,-0.026883969465648853,0.0299175572519084
0.113,1.0,9.134321374045802,-2.4618595419847327,3.5256053435114505,-0.0407587786259542,-0.026890076335877863,0.02990610687022901
0.114,1.0,9.134431297709924,-2.4618229007633587,3.525532824427481,-0.04076106870229008,-0.02689618320610687,0.02989465648854962
0.115,1.0,9.134541221374047,-2.461786259541985,3.5254603053435116,-0.040763358778625955,-0.026902290076335877,0.02988320610687023
0.116,1.0,9.134651145038168,-2.4617496183206105,3.525387786259542,-0.04076564885496183,-0.026908396946564883,0.02987175572519084
0.117,1.0,9.134761068702291,-2.4617129770992365,3.5253152671755728,-0.04076793893129771,-0.026914503816793892,0.029860305343511452
0.11800000000000001,1.0,9.134870992366412,-2.4616763358778626,3.5252427480916033,-0.04077022900763359,-0.026920610687022898,0.029848854961832063
0.11900000000000001,1.0,9.134980916030534,-2.4616396946564882,3.525170229007634,-0.04077251908396947,-0.026926717557251907,0.029837404580152674
0.12,1.0,9.135090839694657,-2.4616030534351143,3.5250977099236644,-0.04077480916030535,-0.026932824427480913,0.029825954198473285
0.121,1.0,9.135200763358778,-2.4615664122137404,3.525025190839695,-0.040777099236641225,-0.026938931297709922,0.029814503816793896
0.122,1.0,9.135310687022901,-2.4615297709923665,3.5249526717557256,-0.0407793893129771,-0.02694503816793893,0.029803053435114506
0.123,1.0,9.135420610687023,-2.461493129770992,3.524880152671756,-0.04078167938931298,-0.026951145038167937,0.029791603053435117
0.124,1.0,9.135530534351146,-2.461456488549618,3.5248076335877863,-0.040783969465648856,-0.026957251908396946,0.029780152671755728
0.125,1.0,9.135640458015267,-2.4614198473282443,3.524735114503817,-0.04078625954198473,-0.02696335877862595,0.02976870229007634
0.126,1.0,9.13575038167939,-2.46138320610687,3.5246625954198474,-0.04078854961832061,-0.02696946564885496,0.02975725190839695
0.127,1.0,9.135860305343511,-2.461346564885496,3.524590076335878,-0.040790839694656494,-0.026975572519083967,0.02974580152671756
0.128,1.0,9.135970229007635,-2.461309923664122,3.5245175572519085,-0.04079312977099237,-0.026981679389312976,0.02973435114503817
0.129,1.0,9.136080152671756,-2.461273282442748,3.524445038167939,-0.04079541984732825,-0.026987786259541985,0.029722900763358782
0.13,1.0,9.136190076335879,-2.4612366412213738,3.5243725190839696,-0.040797709923664126,-0.02699389312977099,0.029711450381679393
0.131,1.0,9.1363,-2.4612,3.5243,-0.0408,-0.027,0.029700000000000004
0.132,1.0,9.136190076335879,-2.4610908396946565,3.524336641221374,-0.04079847328244275,-0.027020610687022897,0.029697709923664124
0.133,1.0,9.136080152671756,-2.4609816793893127,3.5243732824427485,-0.0407969465648855,-0.027041221374045795,0.029695419847328246
0.134,1.0,9.135970229007635,-2.4608725190839693,3.5244099236641224,-0.04079541984732825,-0.027061832061068696,0.02969312977099237
